110   1313	0.38006	0.04981	-0.00760	0.00488
115   1313	0.38006	0.04981	-0.00760	0.00488
120   1313	0.38006	0.04981	-0.00760	0.00488
125   1313	0.38006	0.04981	-0.00760	0.00488
130   1313	0.38006	0.04981	-0.00760	0.00488
135   1313	0.38006	0.04981	-0.00760	0.00488
140   1313	0.38006	0.04981	-0.00760	0.00488
145   1313	0.38006	0.04981	-0.00760	0.00488
150   1313	0.38006	0.04981	-0.00760	0.00488
155   1313	0.38006	0.04981	-0.00760	0.00488
160   1313	0.38006	0.04981	-0.00760	0.00488
170   1313	0.38006	0.04981	-0.00760	0.00488
180   1313	0.38006	0.04981	-0.00760	0.00488
190   1313	0.38006	0.04981	-0.00760	0.00488
200   1313	0.38006	0.04981	-0.00760	0.00488
250   1313	0.38006	0.04981	-0.00760	0.00488
300   1313	0.27204	0.03636	-0.00544	0.00381
350   1313	0.27204	0.03636	-0.00544	0.00381
400   1313	0.27204	0.03636	-0.00544	0.00381
450   1313	0.27204	0.03636	-0.00544	0.00381
500   1313	0.27204	0.03636	-0.00544	0.00381
550   1313	0.27204	0.03636	-0.00544	0.00381
600   1313	0.27204	0.03636	-0.00544	0.00381
700   1313	0.27204	0.03636	-0.00544	0.00381
800   1313	0.27204	0.03636	-0.00544	0.00381
900   1313	0.27204	0.03636	-0.00544	0.00381
1000  1313	0.27204	0.03636	-0.00544	0.00381
