110   5783	0.16194	0.00685	0.00972	0.00133
115   5783	0.16194	0.00685	0.00972	0.00133
120   5783	0.16194	0.00685	0.00972	0.00133
125   5783	0.16194	0.00685	0.00972	0.00133
130   5783	0.16194	0.00685	0.00972	0.00133
135   5783	0.16194	0.00685	0.00972	0.00133
140   5783	0.16194	0.00685	0.00972	0.00133
145   5783	0.16194	0.00685	0.00972	0.00133
150   5783	0.16194	0.00685	0.00972	0.00133
155   5783	0.16194	0.00685	0.00972	0.00133
160   5783	0.16194	0.00685	0.00972	0.00133
170   5783	0.16194	0.00685	0.00972	0.00133
180   5783	0.16194	0.00685	0.00972	0.00133
190   5783	0.16194	0.00685	0.00972	0.00133
200   5783	0.16194	0.00685	0.00972	0.00133
250   5783	0.16194	0.00685	0.00972	0.00133
300   5783	0.12202	0.00525	0.00732	0.00113
350   5783	0.12202	0.00525	0.00732	0.00113
400   5783	0.12202	0.00525	0.00732	0.00113
450   5783	0.12202	0.00525	0.00732	0.00113
500   5783	0.12202	0.00525	0.00732	0.00113
550   5783	0.12202	0.00525	0.00732	0.00113
600   5783	0.12202	0.00525	0.00732	0.00113
