110   2014	0.50960	0.07644	0.01529	0.00587
115   2014	0.50960	0.07644	0.01529	0.00587
120   2014	0.50960	0.07644	0.01529	0.00587
125   2014	0.50960	0.07644	0.01529	0.00587
130   2014	0.50960	0.07644	0.01529	0.00587
135   2014	0.50960	0.07644	0.01529	0.00587
140   2014	0.50960	0.07644	0.01529	0.00587
145   2014	0.50960	0.07644	0.01529	0.00587
150   2014	0.50960	0.07644	0.01529	0.00587
155   2014	0.50960	0.07644	0.01529	0.00587
160   2014	0.50960	0.07644	0.01529	0.00587
170   2014	0.50960	0.07644	0.01529	0.00587
180   2014	0.50960	0.07644	0.01529	0.00587
190   2014	0.50960	0.07644	0.01529	0.00587
200   2014	0.50960	0.07644	0.01529	0.00587
250   2014	0.50960	0.07644	0.01529	0.00587
300   2014	0.34944	0.05242	0.01048	0.00436
350   2014	0.34944	0.05242	0.01048	0.00436
400   2014	0.34944	0.05242	0.01048	0.00436
450   2014	0.34944	0.05242	0.01048	0.00436
500   2014	0.34944	0.05242	0.01048	0.00436
550   2014	0.34944	0.05242	0.01048	0.00436
600   2014	0.34944	0.05242	0.01048	0.00436
700   2014	0.34944	0.05242	0.01048	0.00436
800   2014	0.34944	0.05242	0.01048	0.00436
900   2014	0.34944	0.05242	0.01048	0.00436
1000  2014	0.34944	0.05242	0.01048	0.00436
