110   3119	0.04248	0.00319	0.00195	0.00071
115   3119	0.04248	0.00319	0.00195	0.00071
120   3119	0.04248	0.00319	0.00195	0.00071
125   3119	0.04248	0.00319	0.00195	0.00071
130   3119	0.04248	0.00319	0.00195	0.00071
135   3119	0.04248	0.00319	0.00195	0.00071
140   3119	0.04248	0.00319	0.00195	0.00071
145   3119	0.04248	0.00319	0.00195	0.00071
150   3119	0.04248	0.00319	0.00195	0.00071
155   3119	0.04248	0.00319	0.00195	0.00071
160   3119	0.04248	0.00319	0.00195	0.00071
170   3119	0.04248	0.00319	0.00195	0.00071
180   3119	0.04248	0.00319	0.00195	0.00071
190   3119	0.04248	0.00319	0.00195	0.00071
200   3119	0.04248	0.00319	0.00195	0.00071
250   3119	0.04248	0.00319	0.00195	0.00071
300   3119	0.02506	0.00188	0.00115	0.00053
350   3119	0.02506	0.00188	0.00115	0.00053
400   3119	0.02506	0.00188	0.00115	0.00053
450   3119	0.02506	0.00188	0.00115	0.00053
500   3119	0.02506	0.00188	0.00115	0.00053
550   3119	0.02506	0.00188	0.00115	0.00053
600   3119	0.02506	0.00188	0.00115	0.00053
