110   2014	0.02931	0.00440	0.00088	0.00070
115   2014	0.02931	0.00440	0.00088	0.00070
120   2014	0.02931	0.00440	0.00088	0.00070
125   2014	0.02931	0.00440	0.00088	0.00070
130   2014	0.02931	0.00440	0.00088	0.00070
135   2014	0.02931	0.00440	0.00088	0.00070
140   2014	0.02931	0.00440	0.00088	0.00070
145   2014	0.02931	0.00440	0.00088	0.00070
150   2014	0.02931	0.00440	0.00088	0.00070
155   2014	0.02931	0.00440	0.00088	0.00070
160   2014	0.02931	0.00440	0.00088	0.00070
170   2014	0.02931	0.00440	0.00088	0.00070
180   2014	0.02931	0.00440	0.00088	0.00070
190   2014	0.02931	0.00440	0.00088	0.00070
200   2014	0.02931	0.00440	0.00088	0.00070
250   2014	0.02931	0.00440	0.00088	0.00070
300   2014	0.01950	0.00292	0.00058	0.00056
350   2014	0.01950	0.00292	0.00058	0.00056
400   2014	0.01950	0.00292	0.00058	0.00056
450   2014	0.01950	0.00292	0.00058	0.00056
500   2014	0.01950	0.00292	0.00058	0.00056
550   2014	0.01950	0.00292	0.00058	0.00056
600   2014	0.01950	0.00292	0.00058	0.00056
700   2014	0.01950	0.00292	0.00058	0.00056
800   2014	0.01950	0.00292	0.00058	0.00056
900   2014	0.01950	0.00292	0.00058	0.00056
1000  2014	0.01950	0.00292	0.00058	0.00056
