110   3119	0.06048	0.00454	-0.00181	0.00086
115   3119	0.06048	0.00454	-0.00181	0.00086
120   3119	0.06048	0.00454	-0.00181	0.00086
125   3119	0.06048	0.00454	-0.00181	0.00086
130   3119	0.06048	0.00454	-0.00181	0.00086
135   3119	0.06048	0.00454	-0.00181	0.00086
140   3119	0.06048	0.00454	-0.00181	0.00086
145   3119	0.06048	0.00454	-0.00181	0.00086
150   3119	0.06048	0.00454	-0.00181	0.00086
155   3119	0.06048	0.00454	-0.00181	0.00086
160   3119	0.06048	0.00454	-0.00181	0.00086
170   3119	0.06048	0.00454	-0.00181	0.00086
180   3119	0.06048	0.00454	-0.00181	0.00086
190   3119	0.06048	0.00454	-0.00181	0.00086
200   3119	0.06048	0.00454	-0.00181	0.00086
250   3119	0.06048	0.00454	-0.00181	0.00086
300   3119	0.03256	0.00244	-0.00098	0.00061
350   3119	0.03256	0.00244	-0.00098	0.00061
400   3119	0.03256	0.00244	-0.00098	0.00061
450   3119	0.03256	0.00244	-0.00098	0.00061
500   3119	0.03256	0.00244	-0.00098	0.00061
550   3119	0.03256	0.00244	-0.00098	0.00061
600   3119	0.03256	0.00244	-0.00098	0.00061
700   3119	0.03256	0.00244	-0.00098	0.00061
800   3119	0.03256	0.00244	-0.00098	0.00061
900   3119	0.03256	0.00244	-0.00098	0.00061
1000  3119	0.03256	0.00244	-0.00098	0.00061
