110   2014	0.29339	0.04401	-0.01760	0.00383
115   2014	0.29339	0.04401	-0.01760	0.00383
120   2014	0.29339	0.04401	-0.01760	0.00383
125   2014	0.29339	0.04401	-0.01760	0.00383
130   2014	0.29339	0.04401	-0.01760	0.00383
135   2014	0.29339	0.04401	-0.01760	0.00383
140   2014	0.29339	0.04401	-0.01760	0.00383
145   2014	0.29339	0.04401	-0.01760	0.00383
150   2014	0.29339	0.04401	-0.01760	0.00383
155   2014	0.29339	0.04401	-0.01760	0.00383
160   2014	0.29339	0.04401	-0.01760	0.00383
170   2014	0.29339	0.04401	-0.01760	0.00383
180   2014	0.29339	0.04401	-0.01760	0.00383
190   2014	0.29339	0.04401	-0.01760	0.00383
200   2014	0.29339	0.04401	-0.01760	0.00383
250   2014	0.29339	0.04401	-0.01760	0.00383
300   2014	0.21171	0.03176	-0.01270	0.00303
350   2014	0.21171	0.03176	-0.01270	0.00303
400   2014	0.21171	0.03176	-0.01270	0.00303
450   2014	0.21171	0.03176	-0.01270	0.00303
500   2014	0.21171	0.03176	-0.01270	0.00303
550   2014	0.21171	0.03176	-0.01270	0.00303
600   2014	0.21171	0.03176	-0.01270	0.00303
