110   660	0.06656	0.00499	-0.00200	0.00102
115   660	0.06656	0.00499	-0.00200	0.00102
120   660	0.06656	0.00499	-0.00200	0.00102
125   660	0.06656	0.00499	-0.00200	0.00102
130   660	0.06656	0.00499	-0.00200	0.00102
135   660	0.06656	0.00499	-0.00200	0.00102
140   660	0.06656	0.00499	-0.00200	0.00102
145   660	0.06656	0.00499	-0.00200	0.00102
150   660	0.06656	0.00499	-0.00200	0.00102
155   660	0.06656	0.00499	-0.00200	0.00102
160   660	0.06656	0.00499	-0.00200	0.00102
170   660	0.06656	0.00499	-0.00200	0.00102
180   660	0.06656	0.00499	-0.00200	0.00102
190   660	0.06656	0.00499	-0.00200	0.00102
200   660	0.06656	0.00499	-0.00200	0.00102
250   660	0.06656	0.00499	-0.00200	0.00102
300   660	0.03423	0.00257	-0.00103	0.00069
350   660	0.03423	0.00257	-0.00103	0.00069
400   660	0.03423	0.00257	-0.00103	0.00069
450   660	0.03423	0.00257	-0.00103	0.00069
500   660	0.03423	0.00257	-0.00103	0.00069
550   660	0.03423	0.00257	-0.00103	0.00069
600   660	0.03423	0.00257	-0.00103	0.00069
