110   406	0.02681	0.00402	-0.00161	0.00079
115   406	0.02681	0.00402	-0.00161	0.00079
120   406	0.02681	0.00402	-0.00161	0.00079
125   406	0.02681	0.00402	-0.00161	0.00079
130   406	0.02681	0.00402	-0.00161	0.00079
135   406	0.02681	0.00402	-0.00161	0.00079
140   406	0.02681	0.00402	-0.00161	0.00079
145   406	0.02681	0.00402	-0.00161	0.00079
150   406	0.02681	0.00402	-0.00161	0.00079
155   406	0.02681	0.00402	-0.00161	0.00079
160   406	0.02681	0.00402	-0.00161	0.00079
170   406	0.02681	0.00402	-0.00161	0.00079
180   406	0.02681	0.00402	-0.00161	0.00079
190   406	0.02681	0.00402	-0.00161	0.00079
200   406	0.02681	0.00402	-0.00161	0.00079
250   406	0.02681	0.00402	-0.00161	0.00079
300   406	0.01733	0.00260	-0.00104	0.00061
350   406	0.01733	0.00260	-0.00104	0.00061
400   406	0.01733	0.00260	-0.00104	0.00061
450   406	0.01733	0.00260	-0.00104	0.00061
500   406	0.01733	0.00260	-0.00104	0.00061
550   406	0.01733	0.00260	-0.00104	0.00061
600   406	0.01733	0.00260	-0.00104	0.00061
