110   245	0.30518	0.07866	0.01831	0.00576
115   245	0.30518	0.07866	0.01831	0.00576
120   245	0.30518	0.07866	0.01831	0.00576
125   245	0.30518	0.07866	0.01831	0.00576
130   245	0.30518	0.07866	0.01831	0.00576
135   245	0.30518	0.07866	0.01831	0.00576
140   245	0.30518	0.07866	0.01831	0.00576
145   245	0.30518	0.07866	0.01831	0.00576
150   245	0.30518	0.07866	0.01831	0.00576
155   245	0.30518	0.07866	0.01831	0.00576
160   245	0.30518	0.07866	0.01831	0.00576
170   245	0.30518	0.07866	0.01831	0.00576
180   245	0.30518	0.07866	0.01831	0.00576
190   245	0.30518	0.07866	0.01831	0.00576
200   245	0.30518	0.07866	0.01831	0.00576
250   245	0.30518	0.07866	0.01831	0.00576
300   245	0.14493	0.05070	0.00870	0.00288
350   245	0.14493	0.05070	0.00870	0.00288
400   245	0.14493	0.05070	0.00870	0.00288
450   245	0.14493	0.05070	0.00870	0.00288
500   245	0.14493	0.05070	0.00870	0.00288
550   245	0.14493	0.05070	0.00870	0.00288
600   245	0.14493	0.05070	0.00870	0.00288
