110   406	0.40345	0.06052	-0.02421	0.00680
115   406	0.40345	0.06052	-0.02421	0.00680
120   406	0.40345	0.06052	-0.02421	0.00680
125   406	0.40345	0.06052	-0.02421	0.00680
130   406	0.40345	0.06052	-0.02421	0.00680
135   406	0.40345	0.06052	-0.02421	0.00680
140   406	0.40345	0.06052	-0.02421	0.00680
145   406	0.40345	0.06052	-0.02421	0.00680
150   406	0.40345	0.06052	-0.02421	0.00680
155   406	0.40345	0.06052	-0.02421	0.00680
160   406	0.40345	0.06052	-0.02421	0.00680
170   406	0.40345	0.06052	-0.02421	0.00680
180   406	0.40345	0.06052	-0.02421	0.00680
190   406	0.40345	0.06052	-0.02421	0.00680
200   406	0.40345	0.06052	-0.02421	0.00680
250   406	0.40345	0.06052	-0.02421	0.00680
300   406	0.28815	0.04322	-0.01729	0.00530
350   406	0.28815	0.04322	-0.01729	0.00530
400   406	0.28815	0.04322	-0.01729	0.00530
450   406	0.28815	0.04322	-0.01729	0.00530
500   406	0.28815	0.04322	-0.01729	0.00530
550   406	0.28815	0.04322	-0.01729	0.00530
600   406	0.28815	0.04322	-0.01729	0.00530
