110   660	0.04608	0.00346	0.00212	0.00083
115   660	0.04608	0.00346	0.00212	0.00083
120   660	0.04608	0.00346	0.00212	0.00083
125   660	0.04608	0.00346	0.00212	0.00083
130   660	0.04608	0.00346	0.00212	0.00083
135   660	0.04608	0.00346	0.00212	0.00083
140   660	0.04608	0.00346	0.00212	0.00083
145   660	0.04608	0.00346	0.00212	0.00083
150   660	0.04608	0.00346	0.00212	0.00083
155   660	0.04608	0.00346	0.00212	0.00083
160   660	0.04608	0.00346	0.00212	0.00083
170   660	0.04608	0.00346	0.00212	0.00083
180   660	0.04608	0.00346	0.00212	0.00083
190   660	0.04608	0.00346	0.00212	0.00083
200   660	0.04608	0.00346	0.00212	0.00083
250   660	0.04608	0.00346	0.00212	0.00083
300   660	0.02656	0.00199	0.00122	0.00061
350   660	0.02656	0.00199	0.00122	0.00061
400   660	0.02656	0.00199	0.00122	0.00061
450   660	0.02656	0.00199	0.00122	0.00061
500   660	0.02656	0.00199	0.00122	0.00061
550   660	0.02656	0.00199	0.00122	0.00061
600   660	0.02656	0.00199	0.00122	0.00061
