110   660	1.30978	0.09823	-0.03929	0.01171
115   660	1.30978	0.09823	-0.03929	0.01171
120   660	1.30978	0.09823	-0.03929	0.01171
125   660	1.30978	0.09823	-0.03929	0.01171
130   660	1.30978	0.09823	-0.03929	0.01171
135   660	1.30978	0.09823	-0.03929	0.01171
140   660	1.30978	0.09823	-0.03929	0.01171
145   660	1.30978	0.09823	-0.03929	0.01171
150   660	1.30978	0.09823	-0.03929	0.01171
155   660	1.30978	0.09823	-0.03929	0.01171
160   660	1.30978	0.09823	-0.03929	0.01171
170   660	1.30978	0.09823	-0.03929	0.01171
180   660	1.30978	0.09823	-0.03929	0.01171
190   660	1.30978	0.09823	-0.03929	0.01171
200   660	1.30978	0.09823	-0.03929	0.01171
250   660	1.30978	0.09823	-0.03929	0.01171
300   660	0.59598	0.04470	-0.01788	0.00629
350   660	0.59598	0.04470	-0.01788	0.00629
400   660	0.59598	0.04470	-0.01788	0.00629
450   660	0.59598	0.04470	-0.01788	0.00629
500   660	0.59598	0.04470	-0.01788	0.00629
550   660	0.59598	0.04470	-0.01788	0.00629
600   660	0.59598	0.04470	-0.01788	0.00629
