110   1052	0.23899	0.03658	-0.00478	0.00204
115   1052	0.23899	0.03658	-0.00478	0.00204
120   1052	0.23899	0.03658	-0.00478	0.00204
125   1052	0.23899	0.03658	-0.00478	0.00204
130   1052	0.23899	0.03658	-0.00478	0.00204
135   1052	0.23899	0.03658	-0.00478	0.00204
140   1052	0.23899	0.03658	-0.00478	0.00204
145   1052	0.23899	0.03658	-0.00478	0.00204
150   1052	0.23899	0.03658	-0.00478	0.00204
155   1052	0.23899	0.03658	-0.00478	0.00204
160   1052	0.23899	0.03658	-0.00478	0.00204
170   1052	0.23899	0.03658	-0.00478	0.00204
180   1052	0.23899	0.03658	-0.00478	0.00204
190   1052	0.23899	0.03658	-0.00478	0.00204
200   1052	0.23899	0.03658	-0.00478	0.00204
250   1052	0.23899	0.03658	-0.00478	0.00204
300   1052	0.15844	0.02933	-0.00317	0.00149
350   1052	0.15844	0.02933	-0.00317	0.00149
400   1052	0.15844	0.02933	-0.00317	0.00149
450   1052	0.15844	0.02933	-0.00317	0.00149
500   1052	0.15844	0.02933	-0.00317	0.00149
550   1052	0.15844	0.02933	-0.00317	0.00149
600   1052	0.15844	0.02933	-0.00317	0.00149
