110   485	0.08416	0.00631	-0.00252	0.00205
115   485	0.08416	0.00631	-0.00252	0.00205
120   485	0.12547	0.00941	-0.00376	0.00257
125   485	0.15226	0.01142	-0.00457	0.00288
130   485	0.16966	0.01272	-0.00509	0.00307
135   485	0.17466	0.01310	-0.00524	0.00312
140   485	0.16899	0.01267	-0.00507	0.00306
145   485	0.16899	0.01267	-0.00507	0.00306
150   485	0.12759	0.00957	-0.00383	0.00261
155   485	0.12759	0.00957	-0.00383	0.00261
160   485	0.08530	0.00640	-0.00256	0.00208
170   485	0.06487	0.00486	-0.00195	0.00179
180   485	0.07502	0.00563	-0.00225	0.00194
190   485	0.12340	0.00925	-0.00370	0.00256
200   485	0.13685	0.01026	-0.00411	0.00272
250   485	0.14514	0.01089	-0.00435	0.00282
300   485	0.12025	0.00902	-0.00361	0.00254
350   485	0.09937	0.00745	-0.00298	0.00227
400   485	0.07942	0.00596	-0.00238	0.00200
450   485	0.04703	0.00353	-0.00141	0.00152
500   485	0.03606	0.00270	-0.00108	0.00132
550   485	0.02815	0.00211	-0.00084	0.00116
600   485	0.02325	0.00174	-0.00070	0.00106
