110   485	0.00373	0.00028	-0.00011	0.00024
115   485	0.00373	0.00028	-0.00011	0.00024
120   485	0.00595	0.00045	-0.00018	0.00031
125   485	0.00772	0.00058	-0.00023	0.00035
130   485	0.00875	0.00066	-0.00026	0.00038
135   485	0.00942	0.00071	-0.00028	0.00039
140   485	0.00942	0.00071	-0.00028	0.00040
145   485	0.00942	0.00071	-0.00028	0.00040
150   485	0.01021	0.00077	-0.00031	0.00042
155   485	0.01021	0.00077	-0.00031	0.00042
160   485	0.00973	0.00073	-0.00029	0.00040
170   485	0.00904	0.00068	-0.00027	0.00039
180   485	0.01119	0.00084	-0.00034	0.00044
190   485	0.01496	0.00112	-0.00045	0.00052
200   485	0.01606	0.00120	-0.00048	0.00052
250   485	0.01262	0.00095	-0.00038	0.00046
300   485	0.00960	0.00072	-0.00029	0.00040
350   485	0.00782	0.00059	-0.00023	0.00036
400   485	0.00626	0.00047	-0.00019	0.00032
450   485	0.00393	0.00029	-0.00012	0.00026
500   485	0.00316	0.00024	-0.00009	0.00023
550   485	0.00284	0.00021	-0.00009	0.00022
600   485	0.00201	0.00015	-0.00006	0.00018
