110   193	0.01407	0.00457	-0.00028	0.00121
115   193	0.01407	0.00457	-0.00028	0.00121
120   193	0.01963	0.00637	-0.00039	0.00139
125   193	0.02523	0.00819	-0.00050	0.00159
130   193	0.03028	0.00983	-0.00061	0.00176
135   193	0.03137	0.01018	-0.00063	0.00178
140   193	0.03082	0.01001	-0.00062	0.00178
145   193	0.03082	0.01001	-0.00062	0.00178
150   193	0.02610	0.00847	-0.00052	0.00158
155   193	0.02610	0.00847	-0.00052	0.00158
160   193	0.02240	0.00727	-0.00045	0.00153
170   193	0.02113	0.00686	-0.00042	0.00154
180   193	0.02714	0.00881	-0.00054	0.00174
190   193	0.04719	0.01532	-0.00094	0.00223
200   193	0.05569	0.01808	-0.00111	0.00234
250   193	0.09886	0.03209	-0.00198	0.00313
300   193	0.10876	0.03531	-0.00218	0.00319
350   193	0.10677	0.03466	-0.00214	0.00315
400   193	0.09550	0.03100	-0.00191	0.00299
450   193	0.06362	0.02065	-0.00127	0.00241
500   193	0.04834	0.01569	-0.00097	0.00205
550   193	0.03892	0.01263	-0.00078	0.00183
600   193	0.03168	0.01028	-0.00063	0.00168
