110   485	0.00163	0.00012	0.00007	0.00016
115   485	0.00163	0.00012	0.00007	0.00016
120   485	0.00312	0.00023	0.00014	0.00023
125   485	0.00447	0.00034	0.00021	0.00027
130   485	0.00549	0.00041	0.00025	0.00030
135   485	0.00619	0.00046	0.00028	0.00032
140   485	0.00652	0.00049	0.00030	0.00033
145   485	0.00652	0.00049	0.00030	0.00033
150   485	0.00779	0.00058	0.00036	0.00036
155   485	0.00779	0.00058	0.00036	0.00036
160   485	0.00717	0.00054	0.00033	0.00035
170   485	0.00717	0.00054	0.00033	0.00035
180   485	0.00922	0.00069	0.00042	0.00040
190   485	0.01300	0.00098	0.00060	0.00048
200   485	0.01294	0.00097	0.00060	0.00048
250   485	0.00844	0.00063	0.00039	0.00038
300   485	0.00614	0.00046	0.00028	0.00033
350   485	0.00546	0.00041	0.00025	0.00031
400   485	0.00476	0.00036	0.00022	0.00029
450   485	0.00319	0.00024	0.00015	0.00023
500   485	0.00262	0.00020	0.00012	0.00021
550   485	0.00186	0.00014	0.00009	0.00018
600   485	0.00153	0.00011	0.00007	0.00016
