110   193	0.00390	0.00127	0.00023	0.00060
115   193	0.00390	0.00127	0.00023	0.00060
120   193	0.00746	0.00242	0.00045	0.00088
125   193	0.01003	0.00326	0.00060	0.00098
130   193	0.01309	0.00425	0.00079	0.00113
135   193	0.01540	0.00500	0.00092	0.00125
140   193	0.01612	0.00523	0.00097	0.00128
145   193	0.01612	0.00523	0.00097	0.00128
150   193	0.02533	0.00822	0.00152	0.00182
155   193	0.02533	0.00822	0.00152	0.00182
160   193	0.02119	0.00688	0.00127	0.00161
170   193	0.02120	0.00688	0.00127	0.00160
180   193	0.02545	0.00826	0.00153	0.00176
190   193	0.03665	0.01190	0.00220	0.00193
200   193	0.03977	0.01291	0.00239	0.00202
250   193	0.05620	0.01824	0.00337	0.00229
300   193	0.07260	0.02357	0.00436	0.00259
350   193	0.07312	0.02373	0.00439	0.00260
400   193	0.06210	0.02016	0.00373	0.00235
450   193	0.03901	0.01266	0.00234	0.00180
500   193	0.03139	0.01019	0.00188	0.00164
550   193	0.02242	0.00728	0.00135	0.00134
600   193	0.01724	0.00560	0.00103	0.00119
