110   359	0.03432	0.00515	0.00103	0.00152
115   359	0.03432	0.00515	0.00103	0.00152
120   359	0.04871	0.00731	0.00146	0.00184
125   359	0.05965	0.00895	0.00179	0.00205
130   359	0.06713	0.01007	0.00201	0.00221
135   359	0.06906	0.01036	0.00207	0.00224
140   359	0.06790	0.01019	0.00204	0.00221
145   359	0.06790	0.01019	0.00204	0.00221
150   359	0.06325	0.00949	0.00190	0.00212
155   359	0.06325	0.00949	0.00190	0.00213
160   359	0.05150	0.00773	0.00155	0.00189
170   359	0.03942	0.00591	0.00118	0.00163
180   359	0.04530	0.00680	0.00136	0.00175
190   359	0.07792	0.01169	0.00234	0.00240
200   359	0.09202	0.01380	0.00276	0.00265
250   359	0.12274	0.01841	0.00368	0.00317
300   359	0.11933	0.01790	0.00358	0.00315
350   359	0.10910	0.01636	0.00327	0.00298
400   359	0.09322	0.01398	0.00280	0.00272
450   359	0.06046	0.00907	0.00181	0.00211
500   359	0.04881	0.00732	0.00146	0.00186
550   359	0.03986	0.00598	0.00120	0.00166
600   359	0.03256	0.00488	0.00098	0.00148
