110   359	0.00077	0.00012	-0.00005	0.00013
115   359	0.00077	0.00012	-0.00005	0.00013
120   359	0.00149	0.00022	-0.00009	0.00018
125   359	0.00218	0.00033	-0.00013	0.00022
130   359	0.00254	0.00038	-0.00015	0.00024
135   359	0.00301	0.00045	-0.00018	0.00027
140   359	0.00320	0.00048	-0.00019	0.00027
145   359	0.00320	0.00048	-0.00019	0.00027
150   359	0.00369	0.00055	-0.00022	0.00030
155   359	0.00369	0.00055	-0.00022	0.00030
160   359	0.00358	0.00054	-0.00021	0.00029
170   359	0.00331	0.00050	-0.00020	0.00028
180   359	0.00430	0.00064	-0.00026	0.00032
190   359	0.00632	0.00095	-0.00038	0.00039
200   359	0.00631	0.00095	-0.00038	0.00039
250   359	0.00478	0.00072	-0.00029	0.00033
300   359	0.00423	0.00064	-0.00025	0.00031
350   359	0.00353	0.00053	-0.00021	0.00029
400   359	0.00304	0.00046	-0.00018	0.00027
450   359	0.00205	0.00031	-0.00012	0.00022
500   359	0.00160	0.00024	-0.00010	0.00019
550   359	0.00140	0.00021	-0.00008	0.00018
600   359	0.00123	0.00018	-0.00007	0.00017
