110   359	0.00203	0.00030	0.00006	0.00020
115   359	0.00203	0.00030	0.00006	0.00020
120   359	0.00304	0.00046	0.00009	0.00025
125   359	0.00361	0.00054	0.00011	0.00028
130   359	0.00418	0.00063	0.00013	0.00030
135   359	0.00436	0.00065	0.00013	0.00030
140   359	0.00411	0.00062	0.00012	0.00029
145   359	0.00411	0.00062	0.00012	0.00029
150   359	0.00488	0.00073	0.00015	0.00032
155   359	0.00488	0.00073	0.00015	0.00032
160   359	0.00458	0.00069	0.00014	0.00031
170   359	0.00412	0.00062	0.00012	0.00030
180   359	0.00507	0.00076	0.00015	0.00033
190   359	0.00755	0.00113	0.00023	0.00041
200   359	0.00823	0.00123	0.00025	0.00043
250   359	0.00885	0.00133	0.00027	0.00045
300   359	0.00725	0.00109	0.00022	0.00041
350   359	0.00598	0.00090	0.00018	0.00036
400   359	0.00523	0.00078	0.00016	0.00034
450   359	0.00339	0.00051	0.00010	0.00027
500   359	0.00248	0.00037	0.00007	0.00022
550   359	0.00201	0.00030	0.00006	0.00020
600   359	0.00159	0.00024	0.00005	0.00018
