110   4908	0.00400	0.00017	0.00024	0.00023
115   4908	0.00400	0.00017	0.00024	0.00023
120   4908	0.00706	0.00030	0.00042	0.00031
125   4908	0.00912	0.00040	0.00055	0.00036
130   4908	0.01036	0.00045	0.00062	0.00038
135   4908	0.01148	0.00051	0.00069	0.00040
140   4908	0.01116	0.00049	0.00067	0.00039
145   4908	0.01585	0.00070	0.00095	0.00047
150   4908	0.01248	0.00057	0.00075	0.00042
155   4908	0.01375	0.00063	0.00082	0.00043
160   4908	0.01133	0.00056	0.00068	0.00039
170   4908	0.01149	0.00057	0.00069	0.00041
180   4908	0.01550	0.00075	0.00093	0.00047
190   4908	0.02638	0.00123	0.00158	0.00062
200   4908	0.02709	0.00124	0.00163	0.00063
250   4908	0.03156	0.00142	0.00189	0.00064
300   4908	0.03033	0.00139	0.00182	0.00058
350   4908	0.02859	0.00136	0.00172	0.00057
400   4908	0.02435	0.00121	0.00146	0.00053
450   4908	0.01411	0.00080	0.00085	0.00038
500   4908	0.01088	0.00067	0.00065	0.00033
550   4908	0.00834	0.00056	0.00050	0.00030
600   4908	0.00562	0.00041	0.00034	0.00023
